id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>
505074	"memili e., dibrell c., the palgrave handbook of heterogeneity among family firms, (2019)"	0.4041	-0.235	4	608	1234	42
505092	"memili e., eddleston k.a., kellermanns f.w., zellweger t.m., barnett t., the critical path to family firm success through entrepreneurial risk taking and image, journal of family business strategy, 1, 4, pp. 200-209, (2010)"	0.4589	-0.4501	4	438	905	34
505122	"memili e., fang h., chrisman j.j., de massis a., the impact of small-and medium-sized family firms on economic growth, small business economics, 45, 4, pp. 771-785, (2015)"	-0.1547	-0.4438	4	402	671	27
505153	"memili e., fang h.c., koc b., yildirim-oktem o., sonmez s., sustainability practices of family firms: the interplay between family ownership and long-term orientation, journal of sustainable tourism, 26, 1, pp. 9-28, (2018)"	-0.2564	-0.5874	4	304	534	24
508326	"meyer j.p., allen n.j., a three-component conceptualization of organizational commitment, human resource management review, 1, 1, pp. 61-89, (1991)"	0.83	-0.0499	1	311	480	26
508421	"meyer j.w., rowan b., institutionalized organizations: formal structure as myth and ceremony, american journal of sociology, 83, 2, pp. 340-363, (1977)"	-0.1357	-0.6463	3	323	541	40
509173	"micelotta e.r., raynard m., concealing or revealing the family? corporate brand identity strategies in family firms, family business review, 24, 3, pp. 197-216, (2011)"	0.346	-0.811	4	494	1156	54
509338	"michael-tsabari n., labaki r., zachary r.k., toward the cluster model: the family firm’s entrepreneurial behavior over generations, family business review, 27, 2, pp. 161-185, (2014)"	0.7367	0.1911	1	361	571	27
509857	"michiels a., molly v., financing decisions in family businesses: a review and suggestions for developing the field, family business review, 30, 4, pp. 369-399, (2017)"	-0.7215	-0.25	3	436	845	39
509885	"michiels a., voordeckers w., lybaert n., steijvers t., dividends and family governance practices in private family firms, small business economics, 44, 2, pp. 299-314, (2015)"	-0.3437	-0.3866	3	386	567	22
511395	"miles m.b., huberman a.m., qualitative data analysis: an expanded sourcebook, (1994)"	0.7416	0.2383	1	511	1093	97
512281	"miller d., le breton-miller i., amore m.d., minichilli a., corbetta g., institutional logics, family firm governance and performance, journal of business venturing, 32, 6, pp. 674-693, (2017)"	0.3443	-0.5094	1	357	554	23
512292	"miller d., le breton-miller i., challenge versus advantage in family business, strategic organization, 1, 1, pp. 127-134, (2003)"	-0.2083	-0.1009	4	368	568	33
512319	"miller d., le breton-miller i., deconstructing socioemotional wealth, entrepreneurship theory and practice, 38, 4, pp. 713-720, (2014)"	-0.5189	-0.1597	5	814	3313	123
512344	"miller d., le breton-miller i., family firms: a breed of extremes?, entrepreneurship theory and practice, 45, 4, pp. 663-681, (2021)"	-0.0046	-0.7514	4	337	492	25
512375	"miller d., le breton-miller i., family governance and firm performance: agency, stewardship, and capabilities, family business review, 19, 1, pp. 73-87, (2006)"	-0.6232	-0.1959	3	912	4749	218
512390	"miller d., le breton-miller i., governance, social identity, and entrepreneurial orientation in closely held public companies, entrepreneurship theory and practice, 35, 5, pp. 1051-1076, (2011)"	-0.0994	0.283	2	449	825	29
512471	"miller d., le breton-miller i., lester r.h., cannella a.a., are family firms really superior performers?, journal of corporate finance, 13, 5, pp. 829-858, (2007)"	-0.633	-0.3093	3	804	2858	117
512472	"miller d., le breton-miller i., lester r.h., cannella a.a., are family firms really superior performers?, journal of corporate finance, 13, pp. 829-858, (2007)"	-0.6209	0.2898	6	301	464	35
512503	"miller d., le breton-miller i., lester r.h., family and lone founder ownership and strategic behaviour: social context, identity, and institutional logics, journal of management studies, 48, 1, pp. 1-25, (2011)"	-0.1061	-0.3511	4	758	2232	89
512531	"miller d., le breton-miller i., lester r.h., family firm governance, strategic conformity, and performance: institutional vs. strategic perspectives, organization science, 24, 1, pp. 189-209, (2013)"	-0.7088	-0.273	3	451	866	28
512551	"miller d., le breton-miller i., lester r.h., family ownership and acquisition behavior in publicly-traded companies, strategic management journal, 31, 2, pp. 201-223, (2010)"	-0.9392	-0.1676	3	473	1018	39
512572	"miller d., le breton-miller i., management insights from great and struggling family businesses, long range planning, 38, 6, pp. 517-530, (2005)"	-0.1754	0.0337	4	686	1830	75
512579	"miller d., le breton-miller i., managing for the long run, (2005)"	-0.5965	0.336	6	452	870	44
512589	"miller d., le breton-miller i., managing for the long run: lessons in competitive advantage from great family businesses, (2005)"	-0.3351	0.1094	3	962	5802	289
512621	"miller d., le breton-miller i., minichilli a., corbetta g., pittino d., when do non-family ceos outperform in family firms? agency and behavioural agency perspectives, journal of management studies, 51, 4, pp. 547-572, (2014)"	-0.589	-0.4423	5	376	659	25
512674	"miller d., le breton-miller i., scholnick b., stewardship vs. stagnation: an empirical comparison of small family and non-family businesses, journal of management studies, 45, 1, pp. 51-78, (2008)"	-0.6141	0.0718	3	835	3236	129
512686	"miller d., le breton-miller i., scholnick b., stewardship vs. stagnation: an empirical comparison of small family and non‐family businesses, journal of management studies, 45, 1, pp. 51-78, (2008)"	-0.2562	-0.6069	4	383	563	20
512813	"miller d., lee j., chang s., le breton-miller i., filling the institutional void: the social behavior and performance of family vs non-family technology firms in emerging markets, journal of international business studies, 40, 5, pp. 802-817, (2009)"	-0.3441	-0.4674	4	619	1448	58
512874	"miller d., minichilli a., corbetta g., is family leadership always beneficial?, strategic management journal, 34, 5, pp. 553-571, (2013)"	-0.7833	-0.1342	5	768	2611	99
512948	"miller d., steier l., le breton-miller i., lost in time: intergenerational succession, change, and failure in family business, journal of business venturing, 18, 4, pp. 513-531, (2003)"	0.7885	0.0544	1	811	2879	124
513010	"miller d., the correlates of entrepreneurship in three types of firms, management science, 29, 7, pp. 770-791, (1983)"	-0.0094	1.0053	2	688	2394	108
514253	"milton l.p., unleashing the relationship power of family firms: identity confirmation as a catalyst for performance, entrepreneurship theory and practice, 32, 6, pp. 1063-1081, (2008)"	0.7984	-0.5776	1	330	528	20
514844	"minichilli a., brogi m., calabro a., weathering the storm: family ownership, governance, and performance through the financial and economic crisis, corporate governance: an international review, 24, 6, pp. 552-568, (2016)"	-0.5625	-0.2387	5	515	1032	43
514912	"minichilli a., corbetta g., macmillan i.c., top management teams in family-controlled companies: ‘familiness’, ‘faultlines’, and their impact on financial performance, journal of management studies, 47, 2, pp. 205-222, (2010)"	-0.613	-0.3896	3	542	1092	37
514957	"minichilli a., nordqvist m., corbetta g., amore m.d., ceo succession mechanisms, organizational context, and performance: a socio-emotional wealth perspective on family-controlled firms, journal of management studies, 51, 7, pp. 1153-1179, (2014)"	-0.0674	-0.6584	5	418	775	27
515386	"minola t., brumana m., campopiano g., garrett r.p., cassia l., corporate venturing in family business: a developmental approach of the enterprising family, strategic entrepreneurship journal, 10, 4, pp. 395-412, (2016)"	0.5261	0.5447	1	428	744	24
516187	"miroshnychenko i., de massis a., miller d., barontini r., family business growth around the world, entrepreneurship theory and practice, 45, 4, pp. 682-708, (2021)"	-0.1188	-0.0767	5	482	820	43
516598	"mishra c.s., mcconaughy d.l., founding family control and capital structure: the risk of loss of control and the aversion to debt, entrepreneurship theory and practice, 23, 4, pp. 53-64, (1999)"	-1.0727	-0.1215	3	359	635	32
517283	"mitchell r.k., agle b.r., chrisman j.j., spence l.j., toward a theory of stakeholder salience in family firms, business ethics quarterly, 21, 2, pp. 235-255, (2011)"	0.0404	-0.8172	4	445	837	29
517323	"mitchell r.k., morse e.a., sharma p., the transacting cognitions of nonfamily employees in the family businesses setting, journal of business venturing, 18, 4, pp. 533-551, (2003)"	0.5496	-0.5982	4	313	558	21
517848	"mitter c., duller c., feldbauer-durstmuller b., kraus s., internationalization of family firms: the effect of ownership and governance, review of managerial science, 8, 1, pp. 1-28, (2014)"	-1.0388	0.1518	5	455	949	36
520833	"molly v., laveren e., deloof m., family business succession and its impact on financial structure and performance, family business review, 23, 2, pp. 131-147, (2010)"	-0.2897	-0.282	3	622	1520	68
520848	"molly v., laveren e., jorissen a., intergenerational differences in family firms: impact on capital structure and growth behavior, entrepreneurship theory and practice, 36, 4, pp. 703-725, (2012)"	-0.8055	-0.2292	3	330	564	25
520875	"molly v., uhlaner l.m., de massis a., laveren e., family-centered goals, family board representation, and debt financing, small business economics, 53, 1, pp. 269-286, (2019)"	-1.0024	-0.5241	3	305	521	20
523077	"moores k., mula j., the salience of market, bureaucratic, and clan controls in the management of family firm transitions: some tentative australian evidence, family business review, 13, 2, pp. 91-106, (2000)"	-0.271	-0.1427	3	304	483	25
523087	"moores k., paradigms and theory building in the domain of business families, family business review, 22, 2, pp. 167-180, (2009)"	0.2382	0.2724	1	510	1065	49
523848	"morck r., shleifer a., vishny r.w., management ownership and market valuation: an empirical analysis, journal of financial economics, 20, pp. 293-315, (1988)"	-0.9635	-0.6675	3	357	735	41
523916	"morck r., wolfenzon d., yeung b., corporate governance, economic entrenchment, and growth, journal of economic literature, 43, 3, pp. 655-720, (2005)"	-0.975	-0.4981	3	422	888	50
523943	"morck r., yeung b., agency problems in large family business groups, entrepreneurship theory and practice, 27, 4, pp. 367-382, (2003)"	-0.6727	-0.0031	3	796	3023	133
523978	"morck r., yeung b., family control and the rent-seeking society, entrepreneurship theory and practice, 28, 4, pp. 391-409, (2004)"	-0.6385	-0.6864	3	428	822	38
525102	"morgan t.j., gomez-mejia l.r., hooked on a feeling: the affective component of socioemotional wealth in family firms, journal of family business strategy, 5, 3, pp. 280-288, (2014)"	0.3404	-0.4754	1	419	667	28
526021	"morris m.h., williams r.o., allen j.a., avila r.a., correlates of success in family business transitions, journal of business venturing, 12, 5, pp. 385-401, (1997)"	0.942	0.0671	1	586	1416	74
527287	"moss t.w., payne g.t., moore c.b., strategic consistency of exploration and exploitation in family businesses, family business review, 27, 1, pp. 51-71, (2014)"	-0.4493	0.7205	2	355	633	22
530935	"munari f., oriani r., sobrero m., the effects of owner identity and external governance systems on r&d investments: a study of western european firms, research policy, 39, 8, pp. 1093-1104, (2010)"	-0.7511	0.8072	2	462	1138	39
531462	"munoz-bullon f., sanchez-bueno m.j., the impact of family involvement on the r&d intensity of publicly traded firms, family business review, 24, 1, pp. 62-70, (2011)"	-0.8005	0.6784	2	513	1279	46
532296	"murphy l., huybrechts j., lambrechts f., the origins and development of socioemotional wealth within next-generation family members: an interpretive grounded theory study, family business review, 32, 4, pp. 396-424, (2019)"	0.7021	-0.326	1	345	512	21
532304	"murphy l., lambrechts f., investigating the actual career decisions of the next generation: the impact of family business involvement, journal of family business strategy, 6, 1, pp. 33-44, (2015)"	1.0598	-0.1517	1	411	794	38
